[2025-05-22 13:46:38.831 | info | PId: 52980 | TId: 52240] Enable debug log = 1 from (DD_TRACE_DEBUG environment variable)
[2025-05-22 13:46:38.922 | info | PId: 52980 | TId: 52240] Crashtracking - Registering unhandled exception filter.
[2025-05-22 13:46:38.922 | debug | PId: 52980 | TId: 52240] Crashtracking - Unregistering the .NET handler C:\Program Files\dotnet\shared\Microsoft.NETCore.App\8.0.16\mscordaccore.dll
[2025-05-22 13:46:38.922 | debug | PId: 52980 | TId: 52240] Crashtracking - Registering the crash handler C:\Program Files\Datadog\.NET Tracer\win-x64\Datadog.Trace.ClrProfiler.Native.dll
[2025-05-22 13:46:38.922 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration:  Setting environment variable: DD_INTERNAL_NATIVE_LOADER_PATH=C:\Program Files\Datadog\.NET Tracer\win-x64\Datadog.Trace.ClrProfiler.Native.dll
[2025-05-22 13:46:38.922 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: SetEnvironmentValue result: 1
[2025-05-22 13:46:38.922 | info | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: Reading configuration file from: "C:\\Program Files\\Datadog\\.NET Tracer\\win-x64\\loader.conf"
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: Config Folder: "C:\\Program Files\\Datadog\\.NET Tracer\\win-x64\\"
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] #Profiler
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};win-x64;.\Datadog.Profiler.Native.dll
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [PROFILER] Loading: .\Datadog.Profiler.Native.dll [AbsolutePath=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll] (win-x64)
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] [PROFILER] Creating a new DynamicInstance object
[2025-05-22 13:46:38.931 | debug | PId: 52980 | TId: 52240] Load: C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] GetFunction: DllGetClassObject
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] GetFunction: DllCanUnloadNow
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [PROFILER] Setting environment variable: DD_INTERNAL_PROFILING_NATIVE_ENGINE_PATH=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [PROFILER] SetEnvironmentValue result: 1
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};win-x86;.\Datadog.Profiler.Native.dll
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-x64;./Datadog.Profiler.Native.so
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-musl-x64;./Datadog.Profiler.Native.so
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-arm64;./Datadog.Profiler.Native.so
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-musl-arm64;./Datadog.Profiler.Native.so
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] #Tracer
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-arm64;.\Datadog.Tracer.Native.dll
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-x64;.\Datadog.Tracer.Native.dll
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [TRACER] Loading: .\Datadog.Tracer.Native.dll [AbsolutePath=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll] (win-x64)
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] [TRACER] Creating a new DynamicInstance object
[2025-05-22 13:46:38.943 | debug | PId: 52980 | TId: 52240] Load: C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] GetFunction: DllGetClassObject
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] GetFunction: DllCanUnloadNow
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [TRACER] Setting environment variable: DD_INTERNAL_TRACE_NATIVE_ENGINE_PATH=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] DynamicDispatcherImpl::LoadConfiguration: [TRACER] SetEnvironmentValue result: 1
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-x86;.\Datadog.Tracer.Native.dll
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-x64;./Datadog.Tracer.Native.so
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-musl-x64;./Datadog.Tracer.Native.so
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-arm64;./Datadog.Tracer.Native.so
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-musl-arm64;./Datadog.Tracer.Native.so
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};osx-x64;./Datadog.Tracer.Native.dylib
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};osx-arm64;./Datadog.Tracer.Native.dylib
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] DllGetClassObject
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::.ctor
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::QueryInterface
[2025-05-22 13:46:38.950 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::AddRef
[2025-05-22 13:46:38.952 | info | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadClassFactory: The IClassFactory from C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll is disabled
[2025-05-22 13:46:38.952 | debug | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadClassFactory: -2146233483
[2025-05-22 13:46:38.952 | info | PId: 52980 | TId: 52240] The continuous profiler is disabled
[2025-05-22 13:46:38.952 | debug | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadClassFactory: 0
[2025-05-22 13:46:38.952 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::CreateInstance
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::.ctor
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::QueryInterface
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadInstance
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadInstance: m_classFactory: e84b6c4afe7f0000
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] DynamicInstanceImpl::LoadInstance: 0
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::CreateInstance: 0
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfilerClassFactory::Release
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::QueryInterface
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::Release
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::QueryInterface
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::QueryInterface
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::AddRef
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize
[2025-05-22 13:46:38.953 | info | PId: 52980 | TId: 52240] ICorProfilerInfo12 available. Profiling API compatibility: .NET Core 5.0 or later.
[2025-05-22 13:46:38.953 | debug | PId: 52980 | TId: 52240] ProcessName: formsample.exe
[2025-05-22 13:46:38.954 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize
[2025-05-22 13:46:38.955 | info | PId: 52980 | TId: 52240] Process CommandLine: "C:\Users\rroehl\projects\DataDog\formsample\bin\Debug\net8.0-windows\formsample.exe" 
[2025-05-22 13:46:38.955 | debug | PId: 52980 | TId: 52240] SingleStepGuardRails::CheckRuntime: Checking for Single step instrumentation environment using DD_INJECTION_ENABLED
[2025-05-22 13:46:38.955 | info | PId: 52980 | TId: 52240] Initializing the Profiler: Reported runtime version : { clrInstanceId: 7, runtimeType:CORE_CLR, majorVersion: 8, minorVersion: 0, buildNumber: 16, qfeVersion: 0 }.
[2025-05-22 13:46:38.955 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: MaskLow: 0
[2025-05-22 13:46:38.955 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: MaskHi : 0
[2025-05-22 13:46:38.955 | info | PId: 52980 | TId: 52240] Instrumentation Verification log is disabled.
[2025-05-22 13:46:38.958 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: *LocalMaskLow: 1074135100
[2025-05-22 13:46:38.958 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: *LocalMaskHi : 1
[2025-05-22 13:46:38.958 | info | PId: 52980 | TId: 52240] CorProfiler::Initialize: Tracer Profiler initialized successfully.
[2025-05-22 13:46:38.958 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: *MaskLow: 1074135100
[2025-05-22 13:46:38.958 | debug | PId: 52980 | TId: 52240] CorProfiler::Initialize: *MaskHi : 1
[2025-05-22 14:24:30.734 | debug | PId: 52980 | TId: 52240] DllMain: DLL_PROCESS_DETACH
[2025-05-22 14:24:30.734 | debug | PId: 52980 | TId: 52240] Crashtracking - Unregistering crash handler: 0
