[2025-05-22 13:58:10.513 | info | PId: 45320 | TId: 41452] Enable debug log = 1 from (DD_TRACE_DEBUG environment variable)
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-x64;./Datadog.Profiler.Native.so
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-musl-x64;./Datadog.Profiler.Native.so
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-arm64;./Datadog.Profiler.Native.so
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] PROFILER;{BD1A650D-AC5D-4896-B64F-D6FA25D6B26A};linux-musl-arm64;./Datadog.Profiler.Native.so
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] #Tracer
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-arm64;.\Datadog.Tracer.Native.dll
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-x64;.\Datadog.Tracer.Native.dll
[2025-05-22 13:58:10.532 | debug | PId: 45320 | TId: 41452] DynamicDispatcherImpl::LoadConfiguration: [TRACER] Loading: .\Datadog.Tracer.Native.dll [AbsolutePath=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll] (win-x64)
[2025-05-22 13:58:10.533 | debug | PId: 45320 | TId: 41452] [TRACER] Creating a new DynamicInstance object
[2025-05-22 13:58:10.533 | debug | PId: 45320 | TId: 41452] Load: C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] GetFunction: DllGetClassObject
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] GetFunction: DllCanUnloadNow
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] DynamicDispatcherImpl::LoadConfiguration: [TRACER] Setting environment variable: DD_INTERNAL_TRACE_NATIVE_ENGINE_PATH=C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Tracer.Native.dll
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] DynamicDispatcherImpl::LoadConfiguration: [TRACER] SetEnvironmentValue result: 1
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};win-x86;.\Datadog.Tracer.Native.dll
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-x64;./Datadog.Tracer.Native.so
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-musl-x64;./Datadog.Tracer.Native.so
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-arm64;./Datadog.Tracer.Native.so
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};linux-musl-arm64;./Datadog.Tracer.Native.so
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};osx-x64;./Datadog.Tracer.Native.dylib
[2025-05-22 13:58:10.542 | debug | PId: 45320 | TId: 41452] TRACER;{50DA5EED-F1ED-B00B-1055-5AFE55A1ADE5};osx-arm64;./Datadog.Tracer.Native.dylib
[2025-05-22 13:58:10.543 | debug | PId: 45320 | TId: 41452] DllGetClassObject
[2025-05-22 13:58:10.543 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::.ctor
[2025-05-22 13:58:10.543 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::QueryInterface
[2025-05-22 13:58:10.543 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::AddRef
[2025-05-22 13:58:10.544 | info | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadClassFactory: The IClassFactory from C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll is disabled
[2025-05-22 13:58:10.544 | debug | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadClassFactory: -2146233483
[2025-05-22 13:58:10.544 | info | PId: 45320 | TId: 41452] The continuous profiler is disabled
[2025-05-22 13:58:10.544 | debug | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadClassFactory: 0
[2025-05-22 13:58:10.544 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::CreateInstance
[2025-05-22 13:58:10.545 | debug | PId: 45320 | TId: 41452] CorProfiler::.ctor
[2025-05-22 13:58:10.545 | debug | PId: 45320 | TId: 41452] CorProfiler::QueryInterface
[2025-05-22 13:58:10.545 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.545 | debug | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadInstance
[2025-05-22 13:58:10.545 | debug | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadInstance: m_classFactory: e84b6c4afe7f0000
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] DynamicInstanceImpl::LoadInstance: 0
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::CreateInstance: 0
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfilerClassFactory::Release
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::QueryInterface
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::QueryInterface
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::QueryInterface
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::AddRef
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::Initialize
[2025-05-22 13:58:10.546 | info | PId: 45320 | TId: 41452] ICorProfilerInfo12 available. Profiling API compatibility: .NET Core 5.0 or later.
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] ProcessName: dd-trace.exe
[2025-05-22 13:58:10.546 | debug | PId: 45320 | TId: 41452] CorProfiler::Initialize
[2025-05-22 13:58:10.546 | info | PId: 45320 | TId: 41452] CorProfiler::Initialize ClrProfiler disabled: dd-trace.exe found in default exclude list
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:10.547 | debug | PId: 45320 | TId: 41452] CorProfiler::Release
[2025-05-22 13:58:11.124 | debug | PId: 45320 | TId: 41452] DllMain: DLL_PROCESS_DETACH
[2025-05-22 13:58:11.124 | debug | PId: 45320 | TId: 41452] Crashtracking - Unregistering crash handler: 0
