[2025-05-20 15:30:52.022 | info | PId: 11560 | TId: 24000] No "DD_TRACE_DEBUG" environment variable has been found. Enable debug log = 0 (default).
[2025-05-20 15:30:52.023 | info | PId: 11560 | TId: 24000] Crashtracking - Registering unhandled exception filter.
[2025-05-20 15:30:52.023 | info | PId: 11560 | TId: 24000] DynamicDispatcherImpl::LoadConfiguration: Reading configuration file from: "C:\\Program Files\\Datadog\\.NET Tracer\\win-x64\\loader.conf"
[2025-05-20 15:30:52.030 | info | PId: 11560 | TId: 24000] DynamicInstanceImpl::LoadClassFactory: The IClassFactory from C:\Program Files\Datadog\.NET Tracer\win-x64\.\Datadog.Profiler.Native.dll is disabled
[2025-05-20 15:30:52.031 | info | PId: 11560 | TId: 24000] The continuous profiler is disabled
[2025-05-20 15:30:52.031 | info | PId: 11560 | TId: 24000] ICorProfilerInfo12 available. Profiling API compatibility: .NET Core 5.0 or later.
[2025-05-20 15:30:52.032 | info | PId: 11560 | TId: 24000] Process CommandLine: "C:\Users\rroehl\projects\DataDog\formsample\bin\Debug\net8.0-windows\formsample.exe" 
[2025-05-20 15:30:52.032 | info | PId: 11560 | TId: 24000] Initializing the Profiler: Reported runtime version : { clrInstanceId: 7, runtimeType:CORE_CLR, majorVersion: 8, minorVersion: 0, buildNumber: 16, qfeVersion: 0 }.
[2025-05-20 15:30:52.032 | info | PId: 11560 | TId: 24000] Instrumentation Verification log is disabled.
[2025-05-20 15:30:52.033 | info | PId: 11560 | TId: 24000] CorProfiler::Initialize: Tracer Profiler initialized successfully.
