[2025-06-10 14:18:17.113 | info | PId: 27164 | TId: 32676] Profiler DLL loaded.
[2025-06-10 14:18:17.113 | info | PId: 27164 | TId: 32676] Profiler version = 3.16.0
[2025-06-10 14:18:17.113 | info | PId: 27164 | TId: 32676] Pointer size: 64 bits.
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_CPU_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_WALLTIME_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_EXCEPTION_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_ALLOCATION_ENABLED env var is not set - '0' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_CONTENTION_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_GC_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_PROFILING_HEAP_ENABLED env var is not set - '0' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_SERVICE env var is not set - 'formsample.exe' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] Configuration: DD_INTERNAL_PROFILING_ETW_ENABLED env var is not set - '1' is used as default value
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] .NET Profiler deployment mode: Manual
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] .NET Profiler is explictly enabled.
[2025-06-10 14:18:17.116 | info | PId: 27164 | TId: 32676] DllGetClassObject(): Returning an instance of CorProfilerCallbackFactory (hr=0x0)
[2025-06-10 14:18:17.118 | info | PId: 27164 | TId: 32676] CorProfilerCallback is initializing.
[2025-06-10 14:18:17.118 | info | PId: 27164 | TId: 32676] Enable debug log = 1 from ("DD_TRACE_DEBUG" environment variable)
